unit,cycle,Nc,NRc,T50,T30,htBleed,P30,phi,T24,Ps30,W31,W32,NRf,Nf,BPR,RUL
45,91,9081.26,8156.38,1407.44,1591.12,393,553.99,522.21,642.37,47.6,38.82,23.3234,2387.97,2388.09,8.4346,67
45,92,9073.35,8151.38,1401.2,1585.68,391,553.95,522.22,643.09,47.47,38.96,23.4011,2388.03,2388.05,8.3917,66
45,93,9078.34,8155.76,1404.11,1590.02,391,554.4,521.53,642.03,47.32,38.87,23.3321,2388.08,2388.01,8.4119,65
45,94,9076.52,8156.59,1405.0,1584.07,391,553.66,521.94,641.78,47.29,38.89,23.4143,2388.06,2388.03,8.4066,64
45,95,9078.37,8152.62,1408.11,1590.07,392,553.85,522.03,642.14,47.4,38.88,23.3713,2388.04,2388.01,8.4164,63
45,96,9067.52,8153.6,1402.07,1585.39,394,554.26,522.2,642.46,47.31,38.89,23.3677,2388.02,2388.03,8.4238,62
45,97,9069.26,8156.48,1416.06,1578.81,395,554.15,521.8,642.84,47.46,38.87,23.3329,2388.11,2388.04,8.434,61
45,98,9079.36,8156.1,1402.65,1591.81,392,553.38,521.92,642.84,47.44,38.68,23.267,2388.03,2387.99,8.4396,60
45,99,9079.94,8152.12,1405.05,1591.41,394,554.8,521.43,642.53,47.38,38.87,23.3479,2388.04,2388.07,8.4595,59
45,100,9080.85,8156.89,1403.26,1591.7,395,554.07,521.46,642.89,47.51,38.71,23.299,2387.97,2388.06,8.4319,58
45,101,9071.98,8161.11,1408.92,1591.14,394,553.9,521.37,642.58,47.5,38.84,23.278,2388.04,2388.04,8.4351,57
45,102,9080.86,8155.51,1407.72,1591.97,393,553.63,521.93,642.73,47.44,39.0,23.3907,2388.02,2388.08,8.4191,56
45,103,9076.11,8147.46,1398.91,1591.76,393,553.36,522.3,642.01,47.45,38.88,23.2027,2388.09,2388.06,8.3856,55
45,104,9076.83,8153.44,1396.56,1590.06,393,554.45,522.11,642.77,47.61,38.7,23.2286,2388.1,2388.02,8.3956,54
45,105,9073.39,8154.49,1406.54,1592.17,393,553.54,521.46,642.8,47.37,39.02,23.3241,2388.06,2388.09,8.4226,53
45,106,9081.04,8159.22,1409.05,1585.6,392,553.53,521.22,642.48,47.48,38.73,23.1954,2388.09,2388.05,8.4638,52
45,107,9075.56,8156.4,1397.23,1587.39,393,553.58,521.67,642.6,47.38,38.89,23.2554,2388.05,2387.97,8.4508,51
45,108,9082.05,8157.78,1410.68,1596.88,392,554.26,521.32,642.83,47.39,38.95,23.2815,2388.04,2388.05,8.4465,50
45,109,9082.27,8157.53,1405.34,1588.53,392,553.92,521.66,642.63,47.35,38.83,23.2282,2388.08,2388.08,8.4216,49
45,110,9079.21,8158.54,1397.98,1592.76,394,553.68,521.83,642.43,47.5,38.87,23.3524,2388.04,2388.1,8.4521,48
45,111,9081.13,8152.87,1405.0,1592.62,392,553.83,521.23,642.73,47.42,38.82,23.2946,2388.1,2388.05,8.3702,47
45,112,9075.66,8156.27,1412.62,1589.28,393,554.34,521.2,642.75,47.24,38.93,23.3373,2388.03,2388.07,8.4468,46
45,113,9077.37,8155.87,1408.3,1596.68,393,554.6,521.43,642.61,47.48,38.85,23.2184,2388.08,2388.11,8.3983,45
45,114,9081.62,8163.4,1415.25,1588.77,393,553.98,521.37,642.77,47.54,38.62,23.2688,2388.09,2388.05,8.4353,44
45,115,9071.97,8151.08,1408.69,1591.74,392,553.58,520.65,642.37,47.48,38.84,23.2171,2388.04,2388.07,8.4043,43
45,116,9081.53,8156.89,1410.1,1590.02,395,553.26,521.24,643.5,47.5,39.11,23.354,2388.08,2388.08,8.4404,42
45,117,9076.75,8162.54,1405.87,1593.86,394,553.47,521.7,642.77,47.43,38.88,23.3067,2388.06,2388.1,8.4499,41
45,118,9077.11,8159.07,1411.91,1594.66,393,552.67,520.97,642.34,47.6,38.59,23.2377,2388.07,2388.07,8.4546,40
45,119,9075.14,8154.04,1409.28,1593.11,393,553.29,521.34,642.7,47.6,38.64,23.3484,2388.05,2388.09,8.3939,39
45,120,9077.02,8158.59,1411.55,1590.46,393,552.47,521.48,642.61,47.45,38.8,23.2702,2388.08,2388.04,8.4351,38
45,121,9080.91,8161.53,1410.42,1585.67,393,552.3,521.55,642.58,47.48,38.94,23.2883,2388.07,2388.07,8.4685,37
45,122,9080.9,8156.17,1412.71,1594.62,394,553.88,520.54,643.23,47.54,38.94,23.3446,2388.07,2388.09,8.4408,36
45,123,9082.27,8157.38,1414.6,1591.27,394,552.59,521.33,642.7,47.57,38.74,23.1985,2388.08,2388.09,8.4785,35
45,124,9083.98,8156.54,1411.03,1591.61,395,552.59,522.0,642.56,47.49,38.93,23.2577,2388.12,2388.03,8.4639,34
45,125,9076.55,8153.38,1407.79,1596.69,394,553.08,521.38,642.4,47.66,38.78,23.2734,2388.09,2388.07,8.455,33
45,126,9082.73,8157.24,1410.67,1592.58,393,553.49,521.4,643.0,47.6,38.78,23.1851,2388.09,2388.14,8.4616,32
45,127,9081.53,8155.81,1408.21,1591.46,394,552.81,521.84,642.58,47.71,38.66,23.3873,2388.11,2388.09,8.4754,31
45,128,9083.23,8160.78,1412.73,1602.34,394,553.48,521.2,642.59,47.71,38.8,23.2549,2388.06,2388.09,8.4759,30
45,129,9075.13,8157.31,1407.04,1592.32,395,552.35,520.91,643.41,47.57,38.57,23.1598,2388.05,2388.05,8.4692,29
45,130,9082.35,8158.1,1407.96,1589.37,394,553.14,520.86,642.48,47.71,38.6,23.1769,2388.1,2388.12,8.4442,28
45,131,9080.63,8154.07,1420.19,1589.95,394,552.55,520.87,642.72,47.77,38.77,23.2336,2388.11,2388.1,8.4473,27
45,132,9082.57,8160.04,1424.87,1594.96,395,553.03,520.66,642.88,47.59,38.84,23.3358,2388.06,2388.07,8.4754,26
45,133,9082.44,8159.77,1411.52,1590.71,394,552.78,520.86,642.68,47.7,38.67,23.23,2388.14,2388.15,8.4898,25
45,134,9088.16,8154.45,1411.83,1594.86,395,552.68,521.08,643.25,47.79,38.67,23.1541,2388.13,2388.07,8.4388,24
45,135,9085.26,8159.2,1412.63,1589.9,396,552.17,520.51,642.76,47.72,38.77,23.198,2388.1,2388.13,8.449,23
45,136,9083.38,8159.78,1419.31,1594.54,394,553.04,520.54,642.76,47.87,38.6,23.2626,2388.11,2388.11,8.4652,22
45,137,9084.08,8163.37,1422.48,1593.87,394,553.69,520.84,643.2,47.8,38.46,23.1692,2388.12,2388.08,8.4798,21
45,138,9083.26,8156.35,1421.47,1597.93,394,552.52,520.57,643.42,47.77,38.7,23.1931,2388.12,2388.1,8.4477,20
45,139,9081.3,8158.99,1420.45,1595.91,395,552.61,520.22,642.94,48.02,38.53,23.1876,2388.15,2388.18,8.4918,19
45,140,9088.53,8161.29,1416.68,1593.51,396,552.04,520.62,642.94,47.91,38.63,23.1017,2388.16,2388.13,8.5007,18
45,141,9083.55,8164.69,1412.57,1599.46,395,552.14,520.57,643.94,47.96,38.75,23.1627,2388.15,2388.18,8.4508,17
45,142,9086.14,8159.61,1421.87,1603.39,393,551.93,520.25,643.05,47.85,38.44,23.1131,2388.11,2388.2,8.4966,16
45,143,9089.16,8161.28,1421.25,1597.22,394,553.0,521.01,643.2,47.8,38.72,23.1914,2388.14,2388.16,8.462,15
45,144,9087.42,8167.86,1415.1,1595.77,395,552.44,520.49,642.92,47.92,38.61,23.195,2388.13,2388.16,8.4885,14
45,145,9086.37,8164.1,1422.74,1603.58,395,551.63,520.06,643.03,48.01,38.51,23.1288,2388.15,2388.15,8.5092,13
45,146,9092.16,8162.01,1426.24,1597.71,395,552.01,520.09,642.82,47.97,38.58,23.2119,2388.22,2388.2,8.4907,12
45,147,9084.75,8160.11,1426.02,1596.71,395,552.35,519.94,643.18,47.98,38.61,23.1206,2388.2,2388.15,8.4791,11
45,148,9085.29,8153.83,1420.69,1599.65,396,551.33,520.15,642.91,47.99,38.46,23.142,2388.19,2388.2,8.495,10
45,149,9090.23,8158.12,1423.59,1599.97,395,552.53,520.02,644.02,48.12,38.61,23.0352,2388.21,2388.13,8.4827,9
45,150,9086.25,8160.48,1425.67,1604.24,396,551.64,520.08,643.49,47.95,38.53,22.9991,2388.18,2388.15,8.5046,8
45,151,9085.0,8160.21,1423.71,1600.49,395,551.73,519.86,643.39,47.74,38.65,23.044,2388.17,2388.18,8.4864,7
45,152,9092.08,8156.48,1424.4,1602.13,393,552.09,520.15,643.42,48.1,38.64,22.9761,2388.13,2388.16,8.5208,6
45,153,9097.89,8160.53,1431.16,1596.16,395,551.55,520.19,643.34,48.12,38.52,23.0736,2388.25,2388.17,8.4816,5
45,154,9087.85,8163.2,1423.22,1601.63,395,551.3,519.52,643.46,48.06,38.58,23.06,2388.2,2388.19,8.5111,4
45,155,9098.38,8162.68,1430.01,1604.21,395,551.31,519.79,643.07,47.97,38.35,23.0156,2388.23,2388.19,8.5521,3
45,156,9090.97,8159.13,1431.6,1603.98,395,551.9,520.09,643.6,48.35,38.49,23.1502,2388.21,2388.17,8.5271,2
45,157,9098.48,8167.85,1432.96,1597.36,397,551.11,519.37,644.07,48.18,38.4,23.1416,2388.19,2388.24,8.5358,1
45,158,9095.15,8160.09,1437.88,1598.55,396,551.59,519.83,643.7,48.29,38.22,23.0342,2388.23,2388.23,8.5497,0
46,1,9063.04,8137.89,1391.37,1597.38,391,553.92,522.42,642.37,47.2,39.13,23.3629,2388.01,2388.04,8.4154,125
46,2,9057.81,8140.05,1409.91,1581.33,390,554.36,522.65,641.63,47.18,39.03,23.4022,2388.03,2388.03,8.3768,125
46,3,9056.65,8142.08,1397.54,1578.91,392,553.62,522.53,642.33,47.33,39.15,23.3871,2387.99,2387.98,8.3959,125
46,4,9067.27,8146.28,1396.42,1583.15,391,555.05,522.21,642.0,47.19,39.11,23.4367,2388.04,2388.01,8.4058,125
46,5,9057.52,8140.86,1398.25,1586.45,392,553.8,522.35,641.83,47.15,39.06,23.4273,2387.95,2388.0,8.3923,125
46,6,9055.37,8146.62,1400.48,1585.59,392,554.65,522.35,642.42,46.97,39.0,23.431,2387.98,2388.03,8.4055,125
46,7,9049.47,8144.67,1398.44,1584.73,391,554.13,522.3,641.93,47.22,39.18,23.4234,2388.01,2388.06,8.3926,125
46,8,9067.84,8139.77,1402.27,1592.24,392,554.05,522.32,642.07,47.16,39.12,23.361,2388.05,2388.0,8.4,125
46,9,9063.14,8143.89,1400.12,1575.2,392,554.9,522.59,641.96,47.07,39.03,23.4635,2387.97,2387.96,8.3744,125
46,10,9055.43,8140.02,1400.74,1584.45,392,554.38,522.28,641.89,47.04,39.11,23.4381,2388.02,2388.02,8.414,125
46,11,9057.08,8143.31,1392.87,1580.72,392,554.11,522.13,642.35,47.21,39.0,23.3922,2387.97,2388.02,8.4321,125
46,12,9064.49,8141.03,1396.65,1579.14,392,553.88,522.19,642.27,47.16,38.98,23.4034,2387.99,2388.04,8.3862,125
46,13,9057.01,8140.44,1395.55,1578.4,391,554.66,522.63,641.96,47.2,39.0,23.4838,2387.98,2388.02,8.4539,125
46,14,9063.34,8137.36,1398.12,1590.72,392,553.78,523.11,642.44,47.2,39.17,23.4927,2388.02,2388.04,8.4041,125
46,15,9061.9,8142.46,1394.38,1595.76,390,554.34,522.53,642.53,47.35,39.03,23.4216,2387.95,2388.02,8.4215,125
46,16,9062.13,8143.26,1393.89,1580.42,391,554.62,522.46,642.43,47.15,39.11,23.402,2387.98,2388.02,8.3871,125
46,17,9057.02,8141.34,1400.88,1582.04,391,553.93,522.71,641.81,47.16,38.96,23.4,2387.99,2388.01,8.3976,125
46,18,9062.05,8139.89,1406.51,1577.11,392,555.06,522.61,642.48,47.3,38.8,23.3161,2388.03,2388.06,8.3903,125
46,19,9058.52,8141.78,1399.89,1586.32,392,553.74,522.21,642.22,47.14,39.08,23.5207,2388.06,2387.96,8.3757,125
46,20,9056.82,8140.56,1396.41,1578.05,393,554.42,522.31,641.98,47.23,39.04,23.4623,2387.99,2388.0,8.3636,125
46,21,9054.32,8140.16,1400.84,1593.58,393,554.67,522.15,641.66,47.22,38.84,23.4118,2387.99,2388.05,8.4179,125
46,22,9057.12,8134.46,1396.03,1589.03,393,554.97,522.42,642.2,47.12,38.96,23.4641,2388.02,2388.02,8.4078,125
46,23,9054.54,8142.43,1393.88,1577.46,391,554.33,522.87,642.09,47.13,38.89,23.4135,2388.01,2387.97,8.4198,125
46,24,9051.35,8148.63,1406.26,1586.69,393,554.31,522.39,641.54,47.26,38.87,23.4752,2388.01,2388.03,8.3962,125
46,25,9058.81,8147.42,1399.16,1583.38,393,554.18,522.76,641.9,47.36,39.15,23.5212,2387.94,2388.02,8.372,125
46,26,9052.05,8141.89,1397.53,1581.7,392,554.09,522.51,642.09,47.25,39.02,23.3939,2388.04,2388.04,8.3991,125
46,27,9059.07,8141.68,1395.56,1582.76,390,554.84,522.36,642.75,47.21,38.9,23.4244,2388.02,2388.06,8.4032,125
46,28,9059.0,8142.12,1400.69,1584.57,392,554.85,522.55,641.25,47.13,39.11,23.4039,2388.06,2387.98,8.3893,125
46,29,9059.82,8144.92,1398.68,1577.07,392,554.35,521.76,642.19,47.13,39.13,23.485,2388.03,2388.02,8.4077,125
46,30,9058.95,8141.86,1397.7,1578.99,392,554.34,522.36,642.33,47.16,39.14,23.4362,2388.0,2388.01,8.406,125
46,31,9058.14,8134.38,1396.89,1586.94,392,554.66,522.3,642.35,47.05,39.16,23.3133,2388.04,2388.02,8.3797,125
46,32,9056.41,8148.08,1403.01,1584.24,392,554.53,522.52,641.39,47.14,39.08,23.3657,2388.02,2388.02,8.4222,125
46,33,9055.39,8140.48,1400.78,1586.57,391,554.86,522.41,642.32,47.26,39.04,23.3739,2387.98,2387.99,8.3948,125
46,34,9060.24,8138.73,1390.82,1584.32,391,554.62,522.34,642.28,47.16,39.03,23.3771,2388.03,2387.98,8.378,125
46,35,9064.02,8138.38,1396.24,1585.18,392,554.76,522.72,641.91,47.21,39.16,23.4367,2388.06,2387.98,8.4236,125
46,36,9060.26,8136.86,1398.65,1582.79,391,554.65,522.28,642.14,47.37,38.96,23.4498,2387.99,2388.01,8.4049,125
46,37,9064.85,8139.44,1399.04,1589.08,391,554.37,522.39,642.44,47.13,39.14,23.4994,2388.04,2387.97,8.3863,125
46,38,9064.66,8145.08,1398.42,1592.73,391,554.09,522.35,641.8,47.11,39.01,23.361,2388.01,2387.99,8.4093,125
46,39,9059.85,8142.67,1400.02,1587.55,392,553.54,522.85,642.51,47.16,38.95,23.4235,2388.02,2388.0,8.3806,125
46,40,9052.98,8137.32,1402.52,1582.52,392,554.6,522.81,642.26,47.13,39.0,23.4005,2387.97,2388.01,8.4034,125
46,41,9055.5,8132.46,1402.66,1586.78,392,553.82,522.0,642.06,47.19,39.11,23.437,2387.99,2388.04,8.4117,125
46,42,9057.95,8136.29,1402.43,1580.61,391,555.52,522.59,642.58,47.14,38.95,23.3629,2388.01,2388.04,8.4056,125
46,43,9054.4,8137.39,1398.94,1587.01,390,554.43,522.04,641.91,47.17,39.17,23.5208,2388.0,2388.03,8.4038,125
46,44,9061.58,8137.85,1400.49,1585.31,391,554.9,522.32,642.1,47.44,38.85,23.427,2388.04,2387.98,8.3807,125
46,45,9056.6,8142.3,1397.49,1582.99,392,554.82,522.39,642.03,47.16,39.03,23.4351,2387.95,2388.0,8.3736,125
46,46,9058.95,8140.63,1403.21,1585.1,390,553.85,521.72,642.31,47.13,39.2,23.4145,2388.05,2388.04,8.3888,125
46,47,9054.49,8140.56,1394.22,1587.82,393,554.52,522.36,642.1,47.2,38.95,23.4633,2388.04,2388.04,8.4278,125
46,48,9058.78,8140.86,1396.17,1586.79,391,554.18,522.43,641.72,47.24,39.08,23.505,2388.02,2388.08,8.4034,125
46,49,9061.49,8142.27,1402.59,1584.21,393,554.75,522.66,642.19,47.24,38.94,23.4069,2387.98,2388.06,8.4296,125
46,50,9061.67,8142.49,1399.0,1583.42,390,554.32,521.85,641.88,47.34,38.99,23.3023,2388.0,2388.01,8.4445,125
46,51,9061.15,8139.46,1397.22,1585.09,392,555.13,522.15,642.52,47.2,39.12,23.4149,2388.0,2388.0,8.428,125
46,52,9056.88,8140.83,1402.92,1584.31,392,554.59,522.22,641.98,47.26,39.1,23.4191,2388.0,2388.01,8.3764,125
46,53,9056.28,8136.91,1393.6,1586.15,391,554.33,521.84,641.49,47.31,39.1,23.3947,2387.95,2388.04,8.4132,125
46,54,9073.82,8146.28,1403.39,1585.71,391,554.83,521.58,641.79,47.19,38.91,23.3755,2388.03,2388.03,8.4257,125
46,55,9061.45,8139.52,1399.69,1587.89,391,554.8,522.08,641.58,47.28,39.03,23.3852,2388.01,2388.01,8.3781,125
46,56,9058.45,8140.97,1392.32,1583.58,391,553.72,522.27,641.85,47.34,38.87,23.4338,2388.01,2387.96,8.4136,125
46,57,9064.05,8144.0,1396.11,1577.48,392,554.91,522.65,641.39,47.19,38.98,23.3452,2387.98,2387.98,8.4312,125
46,58,9058.52,8136.39,1394.52,1587.2,392,554.1,522.56,641.87,47.01,39.05,23.3554,2387.97,2388.02,8.3996,125
46,59,9059.68,8142.08,1398.98,1593.24,393,554.62,522.69,642.26,47.15,39.04,23.4432,2388.01,2388.05,8.3855,125
46,60,9054.93,8142.65,1394.38,1591.28,391,553.38,522.68,642.27,47.22,38.95,23.5082,2388.05,2388.0,8.3936,125
46,61,9063.35,8143.37,1396.3,1575.38,392,554.02,522.21,642.06,47.33,39.08,23.3564,2387.99,2388.07,8.3987,125
46,62,9059.58,8149.48,1396.19,1583.99,392,554.93,522.2,642.55,47.26,39.21,23.4079,2388.02,2388.03,8.3672,125
46,63,9060.93,8141.73,1397.2,1588.73,392,554.92,522.71,641.74,47.17,38.93,23.4825,2388.03,2387.98,8.3875,125
46,64,9063.85,8136.95,1393.84,1579.38,389,554.16,522.65,642.02,47.17,39.15,23.4313,2387.99,2388.02,8.4214,125
46,65,9060.5,8141.47,1403.07,1580.93,391,553.97,522.56,642.41,47.06,38.92,23.4221,2388.02,2388.05,8.431,125
46,66,9066.32,8143.12,1397.46,1582.64,391,554.29,521.91,642.06,47.29,39.06,23.3565,2388.01,2388.04,8.3816,125
46,67,9049.32,8139.79,1407.56,1586.12,392,553.55,522.53,642.16,47.33,38.99,23.4361,2388.01,2388.05,8.4051,125
46,68,9060.4,8144.48,1395.15,1581.71,390,554.45,522.19,642.06,47.19,38.99,23.4764,2387.95,2388.06,8.3639,125
46,69,9059.13,8144.02,1395.81,1581.09,391,554.3,522.18,641.88,47.33,38.83,23.4367,2388.04,2388.04,8.4124,125
46,70,9057.66,8140.13,1400.05,1596.28,392,554.94,522.8,642.03,46.99,39.0,23.3993,2387.96,2388.01,8.4089,125
46,71,9057.89,8142.88,1399.9,1579.76,392,554.91,522.08,642.22,47.3,38.91,23.3726,2388.02,2388.04,8.4163,125
46,72,9056.23,8136.08,1398.18,1589.85,391,554.79,521.97,642.15,47.37,38.86,23.3318,2387.98,2387.98,8.393,125
46,73,9065.99,8144.54,1406.88,1587.78,392,554.82,522.3,642.67,47.12,38.97,23.4898,2388.08,2387.98,8.4226,125
46,74,9053.02,8142.38,1408.11,1588.06,393,553.81,521.83,641.8,47.04,39.01,23.2357,2387.99,2388.02,8.3945,125
46,75,9062.57,8140.39,1403.82,1586.19,391,554.8,522.05,642.34,47.07,38.89,23.5176,2387.99,2388.02,8.3922,125
46,76,9054.07,8142.05,1399.72,1583.52,391,554.94,522.4,642.15,47.05,38.91,23.4025,2388.01,2387.98,8.4117,125
46,77,9058.98,8141.0,1396.77,1583.0,393,554.76,522.06,642.25,47.31,39.04,23.4126,2388.0,2388.0,8.3493,125
46,78,9056.35,8144.3,1396.5,1582.61,391,555.11,522.13,642.34,47.23,39.07,23.441,2388.04,2387.99,8.3787,125
46,79,9058.01,8143.03,1399.42,1586.46,392,554.8,522.3,642.56,47.28,38.78,23.4919,2388.06,2388.02,8.3866,125
46,80,9057.38,8139.3,1396.54,1584.89,392,554.02,522.26,642.28,47.25,39.02,23.4484,2387.98,2388.06,8.4097,125
46,81,9056.13,8134.27,1407.25,1583.75,392,554.8,522.53,642.45,47.16,39.03,23.3395,2388.05,2388.07,8.4213,125
46,82,9061.87,8142.83,1401.64,1578.57,392,554.67,522.48,641.85,47.26,38.9,23.4499,2388.02,2388.03,8.4054,125
46,83,9061.75,8137.87,1402.18,1585.51,392,554.29,522.36,642.81,47.33,39.07,23.3118,2387.99,2388.05,8.394,125
46,84,9055.0,8146.31,1397.6,1586.77,390,553.89,521.86,642.56,47.39,39.1,23.297,2388.03,2388.0,8.4105,125
46,85,9053.83,8144.18,1401.49,1583.17,392,554.56,522.14,642.2,47.15,39.02,23.4152,2388.03,2387.97,8.3803,125
46,86,9061.72,8139.78,1401.22,1585.1,393,553.9,522.1,642.01,47.13,38.9,23.3292,2388.01,2387.99,8.3626,125
46,87,9067.01,8142.67,1397.32,1577.48,390,554.08,522.21,642.09,47.14,39.0,23.2666,2388.03,2388.01,8.4056,125
46,88,9059.92,8141.52,1402.9,1584.29,392,554.49,522.31,642.17,47.09,39.04,23.4295,2387.99,2387.99,8.4446,125
46,89,9057.27,8143.38,1400.32,1585.92,391,554.48,522.03,641.94,47.25,38.96,23.418,2388.04,2388.02,8.3874,125
46,90,9058.08,8138.33,1397.15,1583.33,392,554.9,522.06,642.26,47.32,38.98,23.4245,2388.0,2388.0,8.4117,125
46,91,9059.8,8137.13,1395.06,1582.65,392,554.31,521.61,642.2,47.28,38.96,23.3558,2388.07,2387.99,8.4373,125
46,92,9057.2,8139.71,1391.34,1586.37,393,553.51,522.18,642.17,47.33,38.89,23.4494,2388.02,2387.96,8.4096,125
46,93,9054.91,8140.76,1399.69,1583.12,392,554.0,522.18,641.77,47.21,38.83,23.3974,2388.04,2388.01,8.4084,125
46,94,9059.23,8139.96,1399.85,1582.07,392,554.06,522.11,641.63,47.49,39.04,23.3005,2388.04,2388.02,8.3899,125
46,95,9054.98,8140.47,1391.34,1589.76,392,554.28,522.44,641.95,47.12,38.95,23.4605,2388.03,2388.0,8.392,125
46,96,9060.66,8140.81,1395.81,1584.95,390,553.89,522.3,642.35,47.38,38.98,23.4058,2387.96,2388.04,8.4068,125
46,97,9049.64,8141.08,1400.53,1589.59,393,554.61,521.88,642.25,47.13,39.0,23.3348,2388.05,2388.01,8.3642,125
46,98,9058.6,8141.34,1401.72,1582.07,391,554.1,522.27,642.45,47.36,38.95,23.3921,2387.98,2388.06,8.3901,125
46,99,9058.63,8140.95,1395.97,1583.66,391,554.2,522.17,642.12,47.29,39.02,23.4395,2388.05,2388.08,8.4466,125
46,100,9057.93,8145.34,1400.26,1589.3,392,554.1,522.32,642.09,47.26,39.05,23.4893,2388.05,2388.0,8.3898,125
46,101,9064.03,8138.27,1402.98,1584.69,391,554.96,521.59,642.25,47.31,39.01,23.402,2388.01,2387.98,8.4166,125
46,102,9054.08,8139.34,1401.17,1589.9,391,554.7,522.66,642.14,47.24,39.15,23.3576,2388.02,2388.03,8.3912,125
46,103,9055.95,8136.66,1399.28,1589.09,392,554.16,521.75,642.31,47.31,39.11,23.415,2388.03,2388.01,8.4073,125
46,104,9060.42,8141.37,1398.41,1586.11,391,554.85,521.69,642.33,47.22,39.18,23.3154,2388.02,2388.02,8.3629,125
46,105,9060.87,8142.52,1403.97,1581.5,391,553.93,521.6,642.06,47.15,39.0,23.3966,2388.01,2388.08,8.4275,125
46,106,9055.11,8140.16,1404.25,1588.31,392,554.16,521.92,642.56,47.43,38.9,23.4498,2388.01,2388.05,8.4221,125
46,107,9057.05,8139.85,1403.38,1585.39,392,554.71,521.87,642.09,47.25,38.8,23.322,2388.02,2388.06,8.4037,125
46,108,9065.47,8145.32,1396.58,1584.56,393,554.3,522.47,642.3,47.34,39.15,23.4501,2388.1,2388.03,8.4204,125
46,109,9056.69,8143.94,1402.55,1584.41,390,554.12,522.06,642.17,47.47,39.0,23.3571,2388.1,2388.06,8.4433,125
46,110,9068.88,8141.25,1406.25,1589.15,393,554.23,522.0,642.03,47.13,38.85,23.3725,2388.04,2388.02,8.3737,125
46,111,9055.15,8143.54,1409.16,1578.0,394,554.85,522.17,641.86,47.08,39.17,23.3686,2388.09,2388.03,8.3892,125
46,112,9052.49,8141.14,1405.23,1588.49,392,553.52,522.33,642.11,47.32,38.85,23.3221,2388.03,2388.04,8.4228,125
46,113,9062.32,8139.62,1398.14,1579.88,391,554.22,522.31,642.87,47.45,38.97,23.4215,2387.99,2388.01,8.405,125
46,114,9057.24,8142.93,1403.2,1584.35,392,554.18,522.21,642.41,47.26,38.99,23.4489,2388.01,2388.03,8.4067,125
46,115,9051.95,8137.15,1396.37,1580.11,392,553.86,521.87,642.06,47.46,38.67,23.4419,2388.03,2388.06,8.4094,125
46,116,9057.68,8143.14,1396.1,1576.85,392,554.75,521.71,642.12,47.28,38.93,23.3224,2388.11,2388.04,8.4316,125
46,117,9056.82,8138.28,1399.41,1590.28,392,553.77,521.64,641.61,47.38,38.9,23.4433,2388.03,2388.04,8.4092,125
46,118,9060.45,8144.58,1403.76,1585.61,394,553.71,522.19,642.82,47.27,38.94,23.237,2387.98,2388.05,8.4099,125
46,119,9056.51,8138.85,1403.84,1580.69,392,553.26,522.01,642.36,47.39,38.84,23.3283,2388.07,2388.0,8.406,125
46,120,9057.94,8142.0,1402.52,1589.39,391,553.91,522.14,642.22,47.36,38.97,23.3124,2388.05,2388.03,8.4207,125
46,121,9063.61,8141.2,1403.22,1588.51,395,553.87,522.07,643.06,47.28,39.17,23.4114,2388.02,2388.01,8.41,125
46,122,9059.45,8139.26,1402.71,1590.31,393,554.02,521.58,642.32,47.29,39.03,23.3797,2388.07,2388.05,8.411,125
46,123,9060.72,8136.81,1404.42,1585.83,392,553.66,522.22,642.24,47.41,38.92,23.3296,2388.07,2388.05,8.4331,125
46,124,9061.42,8139.73,1397.0,1591.26,390,554.4,522.16,642.34,47.3,38.85,23.3832,2388.05,2388.07,8.4279,125
46,125,9066.73,8138.63,1397.6,1585.72,391,554.1,521.69,642.07,47.17,39.11,23.2527,2388.07,2388.09,8.4307,125
46,126,9059.63,8142.74,1401.24,1584.82,393,554.05,522.22,642.47,47.34,38.85,23.3214,2388.01,2388.07,8.3877,125
46,127,9054.58,8139.11,1398.11,1576.26,392,553.99,522.28,642.57,47.17,39.08,23.3481,2388.01,2388.05,8.4641,125
46,128,9060.23,8138.25,1401.05,1591.44,391,554.47,522.12,642.07,47.29,38.83,23.3598,2388.01,2388.02,8.4186,125
46,129,9061.19,8143.35,1401.19,1588.78,391,554.45,521.17,642.06,47.22,38.85,23.402,2388.05,2388.08,8.434,125
46,130,9059.13,8137.32,1401.71,1585.19,393,553.65,521.91,642.12,47.29,39.04,23.212,2388.04,2388.04,8.3919,125
46,131,9058.74,8142.95,1402.75,1590.0,391,553.69,522.09,642.65,47.35,38.99,23.4089,2388.0,2388.02,8.3925,125
46,132,9058.48,8134.18,1399.16,1593.0,393,554.46,521.69,642.36,47.26,38.81,23.3511,2388.06,2388.09,8.3925,124
46,133,9055.74,8142.07,1402.53,1587.8,392,553.85,522.34,642.32,47.29,38.94,23.2599,2388.02,2387.98,8.418,123
46,134,9060.95,8138.41,1397.17,1584.94,393,554.17,521.79,642.48,47.31,38.77,23.4341,2388.03,2388.1,8.391,122
46,135,9062.22,8146.17,1400.67,1581.75,392,553.71,522.29,642.46,47.29,38.95,23.3298,2388.07,2388.05,8.3862,121
46,136,9059.0,8138.26,1398.29,1589.92,392,554.14,521.68,642.74,47.3,39.03,23.3075,2388.06,2388.0,8.3827,120
46,137,9061.74,8136.68,1394.91,1584.34,392,553.77,521.95,642.35,47.34,38.86,23.3635,2388.01,2388.01,8.4261,119
