timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
1789662889.262858,4678.6,126.54,741.98,4.37,103.67,0.0676,20.2,75.0,1500.0,15.2,healthy,0.0
1789662890.262858,4693.7,126.52,747.76,4.33,103.65,0.0704,20.12,75.0,1500.0,15.2,healthy,0.0
1789662891.262858,4710.2,126.79,740.88,4.36,103.69,0.0761,20.24,75.0,1500.0,15.2,healthy,0.0
1789662892.262858,4725.1,126.59,742.52,4.27,103.79,0.0714,20.31,75.0,1500.0,15.2,healthy,0.0
1789662893.262858,4725.6,126.46,743.48,4.33,103.67,0.0682,20.33,75.0,1500.0,15.2,healthy,0.0
1789662894.262858,4725.6,126.18,742.61,4.39,103.62,0.0785,20.26,75.0,1500.0,15.2,healthy,0.0
1789662895.262858,4712.3,125.91,742.66,4.26,103.64,0.0785,20.34,75.0,1500.0,15.2,healthy,0.0
1789662896.262858,4736.4,125.8,738.76,4.34,103.59,0.0795,20.2,75.0,1500.0,15.2,healthy,0.0
1789662897.262858,4740.2,125.89,743.41,4.25,103.56,0.0772,20.11,75.0,1500.0,15.2,healthy,0.0
1789662898.262858,4724.8,126.13,742.36,4.27,103.6,0.0699,20.13,75.0,1500.0,15.2,healthy,0.0
1789662899.262858,4740.1,126.02,742.73,4.3,103.71,0.0782,20.05,75.0,1500.0,15.2,healthy,0.0
1789662900.262858,4733.7,125.92,743.92,4.36,103.78,0.0731,19.95,75.0,1500.0,15.2,healthy,0.0
1789662901.262858,4740.4,125.78,746.87,4.41,103.71,0.0709,19.74,75.0,1500.0,15.2,healthy,0.0
1789662902.262858,4709.8,125.69,741.8,4.41,103.68,0.0733,19.89,75.0,1500.0,15.2,healthy,0.0
1789662903.262858,4688.0,125.65,734.86,4.27,103.66,0.0661,19.93,75.0,1500.0,15.2,healthy,0.0
1789662904.262858,4699.9,125.63,738.15,4.38,103.56,0.0693,19.9,75.0,1500.0,15.2,healthy,0.0
1789662905.262858,4698.7,125.81,744.63,4.32,103.58,0.0664,20.03,75.0,1500.0,15.2,healthy,0.0
1789662906.262858,4682.3,125.6,739.94,4.45,103.4,0.0674,19.96,75.0,1500.0,15.2,healthy,0.0
1789662907.262858,4664.2,125.56,744.6,4.35,103.35,0.0689,20.07,75.0,1500.0,15.2,healthy,0.0
1789662908.262858,4686.6,125.51,748.79,4.35,103.24,0.067,19.92,75.0,1500.0,15.2,healthy,0.0
1789662909.262858,4691.5,125.55,746.25,4.31,103.31,0.0757,19.91,75.0,1500.0,15.2,healthy,0.0
1789662910.262858,4700.8,125.85,744.64,4.3,103.49,0.0761,19.8,75.0,1500.0,15.2,healthy,0.0
1789662911.262858,4716.4,125.95,741.56,4.32,103.51,0.0726,19.81,75.0,1500.0,15.2,healthy,0.0
1789662912.262858,4719.9,125.97,736.6,4.39,103.54,0.0639,19.8,75.0,1500.0,15.2,healthy,0.0
1789662913.262858,4714.4,125.87,744.53,4.32,103.52,0.0676,19.92,75.0,1500.0,15.2,healthy,0.0
1789662914.262858,4704.0,126.18,740.99,4.38,103.69,0.065,19.94,75.0,1500.0,15.2,healthy,0.0
1789662915.262858,4712.3,126.12,743.29,4.43,103.72,0.0712,19.91,75.0,1500.0,15.2,healthy,0.0
1789662916.262858,4718.4,125.92,742.8,4.44,103.77,0.0661,20.07,75.0,1500.0,15.2,healthy,0.0
1789662917.262858,4711.2,126.04,742.23,4.31,103.74,0.07,20.06,75.0,1500.0,15.2,healthy,0.0
1789662918.262858,4707.1,125.94,748.8,4.31,103.83,0.0746,20.0,75.0,1500.0,15.2,healthy,0.0
1789662919.262858,4700.9,126.3,749.64,4.33,103.68,0.0724,20.17,75.0,1500.0,15.2,healthy,0.0
1789662920.262858,4698.2,126.18,752.67,4.39,103.55,0.0718,20.1,75.0,1500.0,15.2,healthy,0.0
1789662921.262858,4701.4,126.14,746.69,4.43,103.5,0.0713,20.13,75.0,1500.0,15.2,healthy,0.0
1789662922.262858,4707.9,126.34,745.39,4.33,103.64,0.0702,20.1,75.0,1500.0,15.2,healthy,0.0
1789662923.262858,4708.2,126.28,741.85,4.39,103.49,0.0669,20.1,75.0,1500.0,15.2,healthy,0.0
1789662924.262858,4706.1,126.39,741.19,4.41,103.43,0.0694,20.1,75.0,1500.0,15.2,healthy,0.0
1789662925.262858,4716.8,126.27,744.4,4.33,103.45,0.0742,20.14,75.0,1500.0,15.2,healthy,0.0
1789662926.262858,4687.5,126.03,743.85,4.28,103.32,0.0656,20.09,75.0,1500.0,15.2,healthy,0.0
1789662927.262858,4683.3,125.81,747.6,4.2,103.43,0.06,20.06,75.0,1500.0,15.2,healthy,0.0
1789662928.262858,4688.8,125.87,743.8,4.19,103.21,0.0722,20.05,75.0,1500.0,15.2,healthy,0.0
1789662929.262858,4686.8,125.87,746.58,4.23,103.32,0.0685,20.23,75.0,1500.0,15.2,healthy,0.0
1789662930.262858,4698.1,126.03,745.96,4.33,103.34,0.0749,20.15,75.0,1500.0,15.2,healthy,0.0
1789662931.262858,4721.9,126.32,739.75,4.38,103.42,0.0762,20.1,75.0,1500.0,15.2,healthy,0.0
1789662932.262858,4701.7,126.26,736.8,4.46,103.22,0.08,19.96,75.0,1500.0,15.2,healthy,0.0
1789662933.262858,4680.4,126.15,736.25,4.43,103.21,0.0777,20.16,75.0,1500.0,15.2,healthy,0.0
1789662934.262858,4697.8,126.12,735.77,4.44,103.31,0.0747,20.24,75.0,1500.0,15.2,healthy,0.0
1789662935.262858,4722.7,126.66,732.9,4.36,103.33,0.0744,20.29,75.0,1500.0,15.2,healthy,0.0
1789662936.262858,4712.1,126.5,733.95,4.36,103.27,0.0806,20.24,75.0,1500.0,15.2,healthy,0.0
1789662937.262858,4708.7,126.41,738.04,4.35,103.33,0.0815,20.05,75.0,1500.0,15.2,healthy,0.0
1789662938.262858,4745.9,126.7,732.54,4.35,103.35,0.0749,19.89,75.0,1500.0,15.2,healthy,0.0
1789662939.262858,4742.8,126.87,736.06,4.35,103.37,0.0706,20.11,75.0,1500.0,15.2,healthy,0.0
1789662940.262858,4734.4,127.11,737.3,4.4,103.6,0.0724,19.86,75.0,1500.0,15.2,healthy,0.0
1789662941.262858,4706.7,127.23,739.67,4.35,103.63,0.0686,19.83,75.0,1500.0,15.2,healthy,0.0
1789662942.262858,4679.4,126.94,734.43,4.29,103.75,0.0658,20.01,75.0,1500.0,15.2,healthy,0.0
1789662943.262858,4680.2,126.86,737.18,4.29,103.82,0.0556,20.0,75.0,1500.0,15.2,healthy,0.0
1789662944.262858,4672.6,126.83,740.06,4.32,103.92,0.0697,19.91,75.0,1500.0,15.2,healthy,0.0
1789662945.262858,4680.9,126.91,740.87,4.34,103.92,0.0778,19.92,75.0,1500.0,15.2,healthy,0.0
1789662946.262858,4697.4,126.86,736.33,4.39,103.88,0.0748,19.91,75.0,1500.0,15.2,healthy,0.0
1789662947.262858,4670.0,126.95,736.01,4.4,103.89,0.0818,20.08,75.0,1500.0,15.2,healthy,0.0
1789662948.262858,4689.4,126.88,740.88,4.39,103.75,0.0731,20.27,75.0,1500.0,15.2,healthy,0.0
1789662949.262858,4700.6,126.61,742.83,4.37,103.76,0.075,20.45,75.0,1500.0,15.2,healthy,0.0
1789662950.262858,4685.4,126.87,738.12,4.4,103.76,0.0618,20.58,75.0,1500.0,15.2,healthy,0.0
1789662951.262858,4698.0,126.87,734.97,4.27,103.9,0.0646,20.6,75.0,1500.0,15.2,healthy,0.0
1789662952.262858,4719.5,126.81,736.61,4.24,103.92,0.0676,20.44,75.0,1500.0,15.2,healthy,0.0
1789662953.262858,4752.3,126.73,734.84,4.3,103.97,0.0671,20.39,75.0,1500.0,15.2,healthy,0.0
1789662954.262858,4768.6,126.57,733.32,4.28,103.92,0.0742,20.49,75.0,1500.0,15.2,healthy,0.0
1789662955.262858,4754.1,126.34,734.22,4.32,103.89,0.0772,20.26,75.0,1500.0,15.2,healthy,0.0
1789662956.262858,4759.6,126.08,731.0,4.29,103.93,0.0683,20.13,75.0,1500.0,15.2,healthy,0.0
1789662957.262858,4726.6,126.15,727.34,4.32,103.81,0.0699,20.24,75.0,1500.0,15.2,healthy,0.0
1789662958.262858,4698.2,126.08,726.25,4.32,103.89,0.0711,20.34,75.0,1500.0,15.2,healthy,0.0
1789662959.262858,4669.5,126.11,726.08,4.35,103.88,0.0713,20.41,75.0,1500.0,15.2,healthy,0.0
1789662960.262858,4665.9,126.4,727.59,4.35,103.77,0.0773,20.48,75.0,1500.0,15.2,healthy,0.0
1789662961.262858,4670.2,126.11,727.85,4.31,103.68,0.0771,20.38,75.0,1500.0,15.2,healthy,0.0
1789662962.262858,4687.1,126.13,730.92,4.3,103.73,0.0821,20.3,75.0,1500.0,15.2,healthy,0.0
1789662963.262858,4712.1,126.0,735.07,4.4,103.67,0.0776,20.19,75.0,1500.0,15.2,healthy,0.0
1789662964.262858,4687.0,126.0,738.77,4.4,103.66,0.0749,20.39,75.0,1500.0,15.2,healthy,0.0
1789662965.262858,4699.6,125.98,735.08,4.45,103.77,0.0782,20.39,75.0,1500.0,15.2,healthy,0.0
1789662966.262858,4678.0,125.87,738.44,4.41,103.74,0.0882,20.31,75.0,1500.0,15.2,healthy,0.0
1789662967.262858,4688.6,125.92,737.17,4.36,103.68,0.0883,20.22,75.0,1500.0,15.2,healthy,0.0
1789662968.262858,4672.6,126.26,738.63,4.35,103.67,0.0792,20.12,75.0,1500.0,15.2,healthy,0.0
1789662969.262858,4681.6,126.52,736.73,4.31,103.74,0.074,20.17,75.0,1500.0,15.2,healthy,0.0
1789662970.262858,4676.7,126.52,732.89,4.22,103.76,0.0746,20.19,75.0,1500.0,15.2,healthy,0.0
1789662971.262858,4684.6,126.44,735.67,4.29,103.95,0.0787,20.02,75.0,1500.0,15.2,healthy,0.0
1789662972.262858,4682.9,126.28,730.72,4.32,103.85,0.0816,20.11,75.0,1500.0,15.2,healthy,0.0
1789662973.262858,4699.1,126.04,734.08,4.39,103.89,0.0784,20.24,75.0,1500.0,15.2,healthy,0.0
1789662974.262858,4696.1,126.55,734.02,4.31,104.02,0.0748,20.27,75.0,1500.0,15.2,healthy,0.0
1789662975.262858,4695.5,126.83,734.59,4.24,103.93,0.0696,20.29,75.0,1500.0,15.2,healthy,0.0
1789662976.262858,4729.1,126.72,734.88,4.26,104.05,0.0717,20.33,75.0,1500.0,15.2,healthy,0.0
1789662977.262858,4726.0,126.91,736.71,4.31,104.1,0.075,20.34,75.0,1500.0,15.2,healthy,0.0
1789662978.262858,4720.5,126.89,738.66,4.37,103.92,0.0735,20.39,75.0,1500.0,15.2,healthy,0.0
1789662979.262858,4743.4,127.04,741.67,4.27,103.9,0.0762,20.41,75.0,1500.0,15.2,healthy,0.0
1789662980.262858,4719.1,126.69,743.03,4.38,104.02,0.0763,20.31,75.0,1500.0,15.2,healthy,0.0
1789662981.262858,4699.6,126.58,746.03,4.38,103.99,0.0662,20.37,75.0,1500.0,15.2,healthy,0.0
1789662982.262858,4681.6,126.66,741.34,4.31,103.93,0.0743,20.44,75.0,1500.0,15.2,healthy,0.0
1789662983.262858,4718.5,126.65,741.89,4.38,104.07,0.0687,20.51,75.0,1500.0,15.2,healthy,0.0
1789662984.262858,4684.9,126.51,746.35,4.44,104.18,0.0613,20.35,75.0,1500.0,15.2,healthy,0.0
1789662985.262858,4669.9,126.55,745.45,4.43,104.24,0.0605,20.48,75.0,1500.0,15.2,healthy,0.0
1789662986.262858,4663.4,126.41,745.78,4.55,104.26,0.0611,20.43,75.0,1500.0,15.2,healthy,0.0
1789662987.262858,4687.9,126.35,747.85,4.49,104.21,0.0761,20.29,75.0,1500.0,15.2,healthy,0.0
1789662988.262858,4696.9,126.25,744.62,4.44,104.27,0.0725,20.32,75.0,1500.0,15.2,healthy,0.0
1789662989.262858,4703.8,125.93,743.29,4.43,104.2,0.0685,20.18,75.0,1500.0,15.2,healthy,0.0
1789662990.262858,4718.1,125.82,742.92,4.4,104.11,0.0716,20.37,75.0,1500.0,15.2,healthy,0.0
1789662991.262858,4711.5,125.71,747.22,4.37,103.92,0.0683,20.24,75.0,1500.0,15.2,healthy,0.0
1789662992.262858,4723.5,125.74,746.06,4.28,104.03,0.0644,20.24,75.0,1500.0,15.2,healthy,0.0
1789662993.262858,4726.5,125.96,741.94,4.34,103.99,0.0756,20.24,75.0,1500.0,15.2,healthy,0.0
1789662994.262858,4715.4,125.91,738.79,4.38,103.91,0.0857,20.12,75.0,1500.0,15.2,healthy,0.0
1789662995.262858,4719.5,126.03,743.66,4.38,103.93,0.0812,20.08,75.0,1500.0,15.2,healthy,0.0
1789662996.262858,4717.1,125.84,743.8,4.34,103.97,0.0728,20.17,75.0,1500.0,15.2,healthy,0.0
1789662997.262858,4704.3,126.15,740.91,4.34,104.16,0.0746,20.07,75.0,1500.0,15.2,healthy,0.0
1789662998.262858,4706.8,126.42,739.2,4.39,104.08,0.0808,20.09,75.0,1500.0,15.2,healthy,0.0
1789662999.262858,4730.3,126.38,742.85,4.28,104.3,0.0842,20.22,75.0,1500.0,15.2,healthy,0.0
1789663000.262858,4726.0,126.14,742.25,4.25,104.29,0.0795,20.31,75.0,1500.0,15.2,healthy,0.0
1789663001.262858,4720.5,126.27,740.71,4.27,104.27,0.0787,20.18,75.0,1500.0,15.2,healthy,0.0
1789663002.262858,4730.3,126.39,738.76,4.28,104.16,0.0726,20.27,75.0,1500.0,15.2,healthy,0.0
1789663003.262858,4732.1,126.18,734.56,4.24,104.11,0.0747,20.48,75.0,1500.0,15.2,healthy,0.0
1789663004.262858,4727.1,126.22,734.6,4.24,104.16,0.0692,20.41,75.0,1500.0,15.2,healthy,0.0
1789663005.262858,4714.1,126.33,732.83,4.27,104.24,0.0834,20.38,75.0,1500.0,15.2,healthy,0.0
1789663006.262858,4721.4,126.31,741.87,4.28,104.42,0.0801,20.34,75.0,1500.0,15.2,healthy,0.0
1789663007.262858,4724.1,126.11,745.36,4.32,104.33,0.0737,20.29,75.0,1500.0,15.2,healthy,0.0
1789663008.262858,4722.1,126.21,739.21,4.28,104.3,0.073,20.37,75.0,1500.0,15.2,healthy,0.0
1789663009.262858,4728.6,126.49,739.85,4.24,104.28,0.0756,20.22,75.0,1500.0,15.2,healthy,0.0
1789663010.262858,4728.2,126.36,741.21,4.27,104.09,0.0841,20.26,75.0,1500.0,15.2,healthy,0.0
1789663011.262858,4699.3,126.4,740.86,4.26,104.06,0.0865,20.37,75.0,1500.0,15.2,healthy,0.0
1789663012.262858,4691.9,126.81,733.98,4.29,104.18,0.0825,20.13,75.0,1500.0,15.2,healthy,0.0
1789663013.262858,4716.5,126.58,734.76,4.33,104.23,0.0792,20.33,75.0,1500.0,15.2,healthy,0.0
1789663014.262858,4709.3,126.63,738.15,4.43,104.04,0.0742,20.01,75.0,1500.0,15.2,healthy,0.0
1789663015.262858,4722.2,126.41,738.21,4.37,103.97,0.0786,19.97,75.0,1500.0,15.2,healthy,0.0
1789663016.262858,4721.6,126.33,733.51,4.39,103.99,0.0752,20.04,75.0,1500.0,15.2,healthy,0.0
1789663017.262858,4717.2,126.49,733.21,4.36,103.93,0.0751,20.14,75.0,1500.0,15.2,healthy,0.0
1789663018.262858,4710.7,126.34,736.8,4.4,103.89,0.0694,19.95,75.0,1500.0,15.2,healthy,0.0
1789663019.262858,4681.4,125.92,733.41,4.37,104.02,0.0702,20.13,75.0,1500.0,15.2,healthy,0.0
1789663020.262858,4682.2,125.54,735.62,4.47,103.95,0.0652,20.03,75.0,1500.0,15.2,healthy,0.0
1789663021.262858,4714.4,125.78,740.65,4.47,103.97,0.0697,20.03,75.0,1500.0,15.2,healthy,0.0
1789663022.262858,4683.0,125.83,742.14,4.4,104.01,0.0691,20.13,75.0,1500.0,15.2,healthy,0.0
1789663023.262858,4693.1,126.08,745.24,4.34,104.14,0.0698,19.99,75.0,1500.0,15.2,healthy,0.0
1789663024.262858,4705.5,126.22,741.6,4.31,104.15,0.0687,20.07,75.0,1500.0,15.2,healthy,0.0
1789663025.262858,4721.8,126.29,740.14,4.37,104.05,0.073,20.02,75.0,1500.0,15.2,healthy,0.0
1789663026.262858,4748.9,126.22,738.22,4.36,103.95,0.0738,20.14,75.0,1500.0,15.2,healthy,0.0
1789663027.262858,4736.7,126.0,739.0,4.32,103.92,0.074,20.22,75.0,1500.0,15.2,healthy,0.0
1789663028.262858,4742.4,126.35,743.12,4.32,103.91,0.0689,20.11,75.0,1500.0,15.2,healthy,0.0
1789663029.262858,4719.4,126.32,745.07,4.37,103.93,0.0736,20.15,75.0,1500.0,15.2,healthy,0.0
1789663030.262858,4720.2,126.54,744.69,4.46,103.76,0.0776,20.14,75.0,1500.0,15.2,healthy,0.0
1789663031.262858,4698.8,126.66,745.56,4.48,103.85,0.0787,20.01,75.0,1500.0,15.2,healthy,0.0
1789663032.262858,4691.8,126.74,742.4,4.47,103.76,0.0783,19.99,75.0,1500.0,15.2,healthy,0.0
1789663033.262858,4686.5,126.81,740.7,4.53,103.87,0.0773,20.16,75.0,1500.0,15.2,healthy,0.0
1789663034.262858,4687.2,126.7,739.93,4.49,103.92,0.0684,20.05,75.0,1500.0,15.2,healthy,0.0
1789663035.262858,4692.0,126.73,742.14,4.46,103.92,0.0684,20.11,75.0,1500.0,15.2,healthy,0.0
1789663036.262858,4706.2,126.68,741.63,4.4,103.69,0.0758,20.11,75.0,1500.0,15.2,healthy,0.0
1789663037.262858,4708.4,126.78,740.76,4.33,103.65,0.0735,20.14,75.0,1500.0,15.2,healthy,0.0
1789663038.262858,4713.5,126.7,739.43,4.36,103.73,0.0667,20.12,75.0,1500.0,15.2,healthy,0.0
1789663039.262858,4734.8,126.84,746.07,4.34,103.83,0.0704,20.16,75.0,1500.0,15.2,healthy,0.0
1789663040.262858,4720.2,126.75,744.65,4.38,103.85,0.0776,20.09,75.0,1500.0,15.2,healthy,0.0
1789663041.262858,4709.7,126.73,738.03,4.39,104.01,0.0818,20.1,75.0,1500.0,15.2,healthy,0.0
1789663042.262858,4691.2,126.97,740.08,4.37,103.98,0.0782,20.17,75.0,1500.0,15.2,healthy,0.0
1789663043.262858,4712.5,127.18,741.55,4.38,104.02,0.0798,20.16,75.0,1500.0,15.2,healthy,0.0
1789663044.262858,4706.9,127.46,740.4,4.41,104.05,0.0811,20.05,75.0,1500.0,15.2,healthy,0.0
1789663045.262858,4695.3,127.4,740.24,4.4,104.12,0.0781,20.21,75.0,1500.0,15.2,healthy,0.0
1789663046.262858,4687.7,127.67,736.71,4.34,104.02,0.0754,20.22,75.0,1500.0,15.2,healthy,0.0
1789663047.262858,4675.2,127.42,734.54,4.31,104.07,0.0734,20.25,75.0,1500.0,15.2,healthy,0.0
1789663048.262858,4687.2,127.23,736.42,4.3,104.14,0.0741,20.19,75.0,1500.0,15.2,healthy,0.0
1789663049.262858,4694.8,127.16,735.54,4.41,104.07,0.0735,20.19,75.0,1500.0,15.2,healthy,0.0
1789663050.262858,4708.7,127.06,737.61,4.41,104.09,0.0733,20.15,75.0,1500.0,15.2,healthy,0.0
1789663051.262858,4698.4,127.12,736.01,4.42,104.02,0.0771,20.19,75.0,1500.0,15.2,healthy,0.0
1789663052.262858,4714.4,127.15,730.69,4.46,104.08,0.0706,20.31,75.0,1500.0,15.2,healthy,0.0
1789663053.262858,4734.9,127.2,733.33,4.48,104.08,0.0714,20.22,75.0,1500.0,15.2,healthy,0.0
1789663054.262858,4736.5,127.02,737.87,4.4,104.07,0.0752,20.35,75.0,1500.0,15.2,healthy,0.0
1789663055.262858,4732.9,127.0,734.85,4.42,104.12,0.0705,20.36,75.0,1500.0,15.2,healthy,0.0
1789663056.262858,4734.4,127.0,734.31,4.38,104.05,0.078,20.5,75.0,1500.0,15.2,healthy,0.0
1789663057.262858,4742.4,127.03,734.67,4.43,104.01,0.0729,20.49,75.0,1500.0,15.2,healthy,0.0
1789663058.262858,4722.6,126.98,730.53,4.39,104.08,0.0688,20.43,75.0,1500.0,15.2,healthy,0.0
1789663059.262858,4741.2,126.83,734.58,4.35,104.11,0.0724,20.13,75.0,1500.0,15.2,healthy,0.0
1789663060.262858,4765.0,126.73,732.89,4.37,104.02,0.07,20.17,75.0,1500.0,15.2,healthy,0.0
1789663061.262858,4732.5,127.0,735.11,4.35,104.02,0.0671,20.18,75.0,1500.0,15.2,healthy,0.0
1789663062.262858,4713.3,126.7,732.1,4.37,104.09,0.0765,20.09,75.0,1500.0,15.2,healthy,0.0
1789663063.262858,4721.5,126.44,740.97,4.3,104.0,0.0729,20.0,75.0,1500.0,15.2,healthy,0.0
1789663064.262858,4715.9,126.51,737.72,4.28,104.05,0.0798,19.94,75.0,1500.0,15.2,healthy,0.0
1789663065.262858,4717.6,126.65,742.49,4.32,103.95,0.08,19.97,75.0,1500.0,15.2,healthy,0.0
1789663066.262858,4714.1,126.93,738.55,4.33,104.05,0.0785,20.06,75.0,1500.0,15.2,healthy,0.0
1789663067.262858,4727.6,126.92,737.88,4.35,104.1,0.0724,19.92,75.0,1500.0,15.2,healthy,0.0
1789663068.262858,4739.8,127.0,736.06,4.38,104.05,0.0684,20.01,75.0,1500.0,15.2,healthy,0.0
1789663069.262858,4735.8,126.96,734.29,4.4,104.01,0.0617,20.03,75.0,1500.0,15.2,healthy,0.0
1789663070.262858,4702.7,126.75,730.25,4.44,104.04,0.0699,19.96,75.0,1500.0,15.2,healthy,0.0
1789663071.262858,4715.3,126.69,727.99,4.36,103.97,0.0707,19.95,75.0,1500.0,15.2,healthy,0.0
1789663072.262858,4727.4,126.65,724.94,4.41,103.98,0.0745,19.95,75.0,1500.0,15.2,healthy,0.0
1789663073.262858,4717.2,126.47,725.01,4.42,103.84,0.0688,20.17,75.0,1500.0,15.2,healthy,0.0
1789663074.262858,4722.3,126.4,728.12,4.33,103.98,0.0681,20.16,75.0,1500.0,15.2,healthy,0.0
1789663075.262858,4684.1,126.71,732.19,4.34,104.17,0.0751,20.11,75.0,1500.0,15.2,healthy,0.0
1789663076.262858,4707.1,126.9,733.16,4.31,104.17,0.0751,20.07,75.0,1500.0,15.2,healthy,0.0
1789663077.262858,4723.0,126.79,731.27,4.3,104.23,0.0675,20.17,75.0,1500.0,15.2,healthy,0.0
1789663078.262858,4712.1,126.75,730.4,4.37,104.23,0.0673,20.08,75.0,1500.0,15.2,healthy,0.0
1789663079.262858,4690.5,126.84,731.31,4.33,104.3,0.0658,20.12,75.0,1500.0,15.2,healthy,0.0
1789663080.262858,4689.0,126.87,728.27,4.38,104.29,0.0724,20.08,75.0,1500.0,15.2,healthy,0.0
1789663081.262858,4708.0,127.15,729.29,4.47,104.27,0.079,20.16,75.0,1500.0,15.2,healthy,0.0
1789663082.262858,4699.6,127.48,732.88,4.46,104.39,0.0767,20.17,75.0,1500.0,15.2,healthy,0.0
1789663083.262858,4659.2,127.01,735.36,4.36,104.55,0.0762,20.12,75.0,1500.0,15.2,healthy,0.0
1789663084.262858,4681.0,127.2,735.04,4.38,104.48,0.0701,20.14,75.0,1500.0,15.2,healthy,0.0
1789663085.262858,4669.8,127.11,741.45,4.27,104.36,0.0659,20.24,75.0,1500.0,15.2,healthy,0.0
1789663086.262858,4655.4,127.03,744.65,4.33,104.52,0.063,20.17,75.0,1500.0,15.2,healthy,0.0
1789663087.262858,4663.9,127.07,743.87,4.23,104.46,0.0576,20.01,75.0,1500.0,15.2,healthy,0.0
1789663088.262858,4667.8,126.53,747.43,4.35,104.41,0.0592,20.16,75.0,1500.0,15.2,healthy,0.0
1789663089.262858,4693.5,126.57,750.9,4.23,104.31,0.0673,20.09,75.0,1500.0,15.2,healthy,0.0
1789663090.262858,4697.6,126.46,743.08,4.24,104.27,0.0654,20.07,75.0,1500.0,15.2,healthy,0.0
1789663091.262858,4707.8,126.22,744.12,4.21,104.2,0.0708,19.99,75.0,1500.0,15.2,healthy,0.0
1789663092.262858,4702.1,126.2,745.34,4.17,104.27,0.0663,20.16,75.0,1500.0,15.2,healthy,0.0
1789663093.262858,4680.8,126.56,747.36,4.19,104.34,0.0674,20.17,75.0,1500.0,15.2,healthy,0.0
1789663094.262858,4674.5,126.62,747.64,4.27,104.31,0.0649,20.17,75.0,1500.0,15.2,healthy,0.0
1789663095.262858,4667.4,126.58,747.02,4.32,104.28,0.0679,20.02,75.0,1500.0,15.2,healthy,0.0
1789663096.262858,4674.7,126.59,745.04,4.4,104.14,0.0654,20.05,75.0,1500.0,15.2,healthy,0.0
1789663097.262858,4690.0,126.88,744.77,4.33,104.09,0.0739,20.04,75.0,1500.0,15.2,healthy,0.0
1789663098.262858,4709.3,126.77,747.92,4.42,104.03,0.0746,20.11,75.0,1500.0,15.2,healthy,0.0
1789663099.262858,4676.8,126.84,747.05,4.43,103.92,0.0736,20.27,75.0,1500.0,15.2,healthy,0.0
1789663100.262858,4702.8,126.84,739.91,4.44,103.87,0.0756,20.37,75.0,1500.0,15.2,healthy,0.0
1789663101.262858,4696.7,126.55,738.3,4.36,103.83,0.0774,20.27,75.0,1500.0,15.2,healthy,0.0
1789663102.262858,4705.3,126.78,742.23,4.27,103.67,0.0713,20.15,75.0,1500.0,15.2,healthy,0.0
1789663103.262858,4688.0,126.82,745.29,4.27,103.86,0.0622,20.26,75.0,1500.0,15.2,healthy,0.0
1789663104.262858,4705.2,127.16,745.13,4.26,103.86,0.0646,20.3,75.0,1500.0,15.2,healthy,0.0
1789663105.262858,4711.7,126.94,745.87,4.35,103.88,0.0648,20.29,75.0,1500.0,15.2,healthy,0.0
1789663106.262858,4718.4,126.76,742.02,4.37,103.93,0.0722,20.26,75.0,1500.0,15.2,healthy,0.0
1789663107.262858,4724.5,126.36,736.06,4.31,104.02,0.0645,20.14,75.0,1500.0,15.2,healthy,0.0
1789663108.262858,4726.2,126.2,735.22,4.35,103.95,0.0692,20.15,75.0,1500.0,15.2,healthy,0.0
1789663109.262858,4730.7,126.11,740.61,4.32,103.88,0.0624,20.11,75.0,1500.0,15.2,healthy,0.0
1789663110.262858,4708.0,125.92,743.03,4.33,103.89,0.0621,20.15,75.0,1500.0,15.2,healthy,0.0
1789663111.262858,4683.8,125.96,740.02,4.34,103.75,0.0654,20.13,75.0,1500.0,15.2,healthy,0.0
1789663112.262858,4669.0,125.77,743.56,4.41,103.74,0.0616,20.21,75.0,1500.0,15.2,healthy,0.0
1789663113.262858,4669.5,126.08,743.5,4.41,103.96,0.071,20.09,75.0,1500.0,15.2,healthy,0.0
1789663114.262858,4689.7,126.44,745.91,4.47,103.86,0.0709,20.12,75.0,1500.0,15.2,healthy,0.0
1789663115.262858,4661.5,126.59,740.89,4.44,103.78,0.0706,20.29,75.0,1500.0,15.2,healthy,0.0
1789663116.262858,4696.0,126.47,745.17,4.38,103.73,0.0816,20.27,75.0,1500.0,15.2,healthy,0.0
1789663117.262858,4716.8,126.51,743.24,4.44,103.75,0.077,20.12,75.0,1500.0,15.2,healthy,0.0
1789663118.262858,4702.6,126.3,739.87,4.45,103.86,0.0748,20.14,75.0,1500.0,15.2,healthy,0.0
1789663119.262858,4712.9,126.51,740.44,4.34,103.85,0.0721,20.18,75.0,1500.0,15.2,healthy,0.0
1789663120.262858,4697.5,126.62,736.96,4.42,103.95,0.0728,20.17,75.0,1500.0,15.2,healthy,0.0
1789663121.262858,4671.8,126.44,738.31,4.44,103.93,0.0638,20.25,75.0,1500.0,15.2,healthy,0.0
1789663122.262858,4683.2,126.28,741.6,4.33,103.82,0.076,20.41,75.0,1500.0,15.2,healthy,0.0
1789663123.262858,4687.0,126.62,738.36,4.33,103.75,0.0783,20.12,75.0,1500.0,15.2,healthy,0.0
1789663124.262858,4703.6,126.79,729.72,4.3,103.92,0.0718,20.05,75.0,1500.0,15.2,healthy,0.0
